,Country Name,Country Code,Series Name,Series Code,1984 [YR1984],1988 [YR1988],1992 [YR1992],1998 [YR1998],2002 [YR2002],2006 [YR2006],2010 [YR2010],2014 [YR2014],2018 [YR2018]
111,Lesotho,LSO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2934.4352895300103,,2576.57172106616,,,2559.4133804957,
112,Liberia,LBR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,99918.8658809047,,66121.6261027021,,,45876.7681193163,
113,Libya,LBY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,150.50898914937702,,126.557356064963,,,110.027653092869,
114,Liechtenstein,LIE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
115,Lithuania,LTU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4178.249643119099,,4490.182735334521,,,5272.19137304437,
116,Luxembourg,LUX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2549.88206795436,,2241.27304308847,,,1797.52983450143,
117,"Macao SAR, China",MAC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
118,Madagascar,MDG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,27395.3983534797,,20101.2614466096,,,14285.7827169753,
119,Malawi,MWI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1666.32717229338,,1377.8780064034602,,,990.819875822153,
120,Malaysia,MYS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,30522.0491282903,,23958.6348386392,,,19419.7128634738,
121,Maldives,MDV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,126.97606501174499,,101.976300707716,,,68.9631392020965,
122,Mali,MLI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,6779.405161432329,,5164.89486383056,,,3543.1215609576398,
123,Malta,MLT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,137.3708577926,,127.53523634425899,,,116.21003410361799,
124,Marshall Islands,MHL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
125,Mauritania,MRT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,186.685148496368,,143.98334976543302,,,101.757970701845,
126,Mauritius,MUS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2536.79084431518,,2283.70582946836,,,2181.71609299139,
127,Mexico,MEX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4697.09275683261,,4022.23507283166,,,3398.2764739363697,
128,"Micronesia, Fed. Sts.",FSM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
129,Moldova,MDA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,437.12898003238,,447.135599666801,,,455.517199007872,
130,Monaco,MCO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
131,Mongolia,MNG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,15511.512171856899,,14243.2010202716,,,11836.299891024399,
132,Montenegro,MNE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
133,Morocco,MAR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1127.90409050365,,984.560462333297,,,848.143006971706,
134,Mozambique,MOZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7264.956738739909,,5345.297989704311,,,3815.6957331505605,
135,Myanmar,MMR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,23654.720883255497,,21026.296685742,,,19184.8607080606,
136,Namibia,NAM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4060.7584389284298,,3326.9908070275105,,,2709.56220336672,
137,Nauru,NRU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
138,Nepal,NPL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,9940.65698614527,,8015.974680844291,,,7366.133165862199,
